placement,display_name,placement_type,campaign_name,campaign_id,campaign_channel_type,impressions,clicks,ctr,cost,conversions,cost_per_conversion,conversions_value,view_through_conversions,all_conversions,campaign_avg_cpa,campaign_avg_ctr,flag_type,flag_severity,flag_detail
"UCNO0QTwgyPjIwTvccSBqo_A","Alex","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 25.0% suggests accidental clicks"
"UCyM6tXKIoJ849TMetJ87TJw","KreayshawnVEVO","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 25.0% suggests accidental clicks"
"UCdzWW5vq84tZvBoGddchl4Q","Steven Smith","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 25.0% suggests accidental clicks"
"UCly-Ode5__Ky2V1yWEgrF8A","Lil’Z","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,6,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UC_ZFt4cHMXusH0mNt53Tcrg","Pearl Media","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCvgyjtpgcg6l70R8Tj6-nrg","Softwilly Music","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,4,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 25.0% suggests accidental clicks"
"UCs554J77BGwTJEqgjOsn8xg","Hey Peter","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",5,1,0.2000,0.03,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 20.0% suggests accidental clicks"
"UCIB3DqQuXKmM7DzEMppafDA","Alamo Music Center","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCxJwhdWgVFLipDBmeEFYWdA","Crowside Live","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 25.0% suggests accidental clicks"
"UC2u3R3pjOiPZu4LtTlKkxdw","Maverick Movies","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCRNxNw7NYykckiA-A0_zmEA","Ladder_Movie","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 25.0% suggests accidental clicks"
"UC6xdv2UONMGkg7HtotU6LKw","","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCijbhDuurIdYrDHGALdCLFw","Журнал ""Советское Кино"" & ""Зеркало Экрана""","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCeiRyprBSt9PpVOuSKz8GKw","JohnFogertyVEVO","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",5,1,0.2000,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 20.0% suggests accidental clicks"
"UCnrqryfSuXMMShOzbs2OjbQ","Manda","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCkFn7yW7OuITI2GbvaC01mA","Knitbi.c","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC-OLuoQ-2fFhUPYrw6o1kFQ","MEMPHEES","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.03,0,0.00,0,0,3,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCp2fhvc1eNcifUUyOHVJRuQ","BoogardMG","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",6,1,0.1667,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 16.7% suggests accidental clicks"
"UCFNtdK4kgNg--ef-SA8LPIg","CHUNG THANH PHONG","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCiJOaPDhDEDF3SFKvZra6UA","Lady_Anika - Szydełkowe Światło","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.03,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCSdBgz6AsVGRCiL-Ela3f4w","평화의 시간","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.03,0,0.00,0,0,4,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCRkUaOkFBbAJwq3vBn99wBg","Hoodie Allen","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",4,1,0.2500,0.03,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 25.0% suggests accidental clicks"
"UC4wcdXaX0ZI1yuhF8uxTJow","ИРИНА и ЯСЯ | Майами","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCASGPE677dosnkwDAjOP8Kw","Never Split 10s","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCxp5tkXmEEJVIuNkYhvM0eA","Woolhall Films of Bob Dylan & Van Morrison","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,3,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCy47Au63gFpnzb_959sCcyg","Robby","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UC8-0f1PAWAqjdtk9ajwtmqg","5-MINUTEN-TRICKS","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCxI_dXHh2mWwZgh_o57htgA","GrooveGenix - Topic","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCClAC9K4Qb6k3a2Ksh3Bb3w","Stewy Films","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,5,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UClFezAjem_U6YaxsnOOPJLA","Shade Sheist - Topic","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCI0UfhMrPUmyjT78-eIvdvQ","NoName","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCVJqaHt153XVmDZzvI4qj9A","LoveBuster Español","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,4,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCV1pHpWZLweDg5D7uVZP3pw","noah2413","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,2,1.0000,0.02,0,0.00,0,0,9,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCw3jVmDqj23-l9GRPxZC-WQ","Bob Walter","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCGfakVNyDRDqzFy5F7Hl88A","Kanel Joseph Vods ","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCj9fPezLH1HUh7mSo-tB1Mg","Eckhart Tolle","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCIewlkoDDPqleJcISN8c-TA","Lady Lexxa","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCT7ArrojB3PFmkFZkd1HNXw","Relax Massage TV💈","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCOcSJ53I5pkrhn9jZngQLGQ","Frizzeyes","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCMBY7lvSQ7YTjBf8iyMecvg","Yes Miriam & Dani","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCmv5s251MSfzXam50VV8oFQ","Pina Del Re","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCfNPmyLCMkTOFoHzjB_YeJg","Sony WAH","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.02,0,0.00,0,0,3,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCi1JotQYps_AjBnmRys4AqA","منوعات أم يوسف وعبد رحمان","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,2,1.0000,0.02,0,0.00,0,0,8,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCDZWaCqISiWjhqXki_6eTTg","WAREK","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCeTeTSdX79nmlYb-QLh-0VQ","Crime Queen","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCtEb1HlI7Ydbm6FmKyZ7Ysw","Stones from Tiflis","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCrPKXNg9PAL6bROvsaUFvAA","Harmonic Atheist","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCJV1EC8Mf87PpQYo9eUfd3Q","Paul Whitewick","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.02,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCQ0uJ8rlpTU0HwDTVBJdizA","Corpse2","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.02,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCI4kahy_vOpM6yvykXCcpOA","Brandon Shepherd","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,5,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCxripdIbYN4fXAic6gdpiEg","CringeAlarm","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCzHuTJOh7nC4AYjMV76fFuQ","EmDafa Old School Music","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",3,1,0.3333,0.01,0,0.00,0,0,3,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 33.3% suggests accidental clicks"
"UCC1JSg11QtMx1GQ_399He8g","SELKER","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC3QiNGYP8RBFCn7W5qstfXA","Bujar The Master ","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCGolP7M_uFAtGnUi6X-kSkw","ChickComedy","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,3,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCrDJOS2mRFrF5ZDl9M0nF-w","Elex Michaelson","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCLNefVG9XNkvRJCsfYTR2vg","Ổ Phim Việt AMC","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCqRJjplGUHwCcF8ce5T-r7g","Zhyra ","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCfC1Ai2sBcUklAqLjyIOP9A","Katharine Jeanette","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCxhJDjT9qFkJxYmCnnz18eQ","Vintage Golden Frames","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCYjqVJ1c9np0F2Yn1nfvz1w","layla","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCTGo1c3EQW95dCfpB56wywA","Qwarb","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UC-jXFkdco0ba7KID5CG3ihw","Bliss Kiss Drama","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC6Yd_10pcGp13MYwViFd_ig","KIDx - Topic","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,12,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC_DWbGlegImc76-7IOddEzQ","Sawyer Hill","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCXOD76r77DyhnOJk0rhT32w","Vlad Suhoruchko","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC8ODeKnHW212bVc1uLaUAcA","Bracken ClockWorks","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UC70KaZuBeDCfj-mDYIIdXBQ","GAXILLIC","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCGjJp5auEAi6yjLK_I4s_6Q","International Drama Vault","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,1,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCESKrilRg0IRh9fsbBLcSOg","Kerry-Lou","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,3,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UChE4aVxHHk5Mx9fZ2DaPJGw","Nas","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCQP5Q9wlX1cqVT8NMkYL51w","BeechBoyz TV","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,6,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCzcxFxKmA9hVq56rSSuI_gQ","metisrastaman","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",2,1,0.5000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 50.0% suggests accidental clicks"
"UCx_IfPBpB7FsY_ySDm4n0IQ","Mrcyxs","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC7ngPa1NNGu8uj3D3LavLfg","Real Freedom","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCkfkN7ZLHQgSQDoqFWFDVSA","PliesVEVO","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCFkq0pNwpOfisUwP0FRfgYg","ShaniqueJay2","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC-5IyGgI103fjY_VgBhL0wg","90 Day Fiesta","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCM_MmfKJ7ZJWEDFRltdzrPQ","THE BOG RECORDS","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,4,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCm9xJt17Wv_UVr_9K9vs8gg","Kevin Sherwood - Topic","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCEwu364DqDNfw1F04CduCsA","히또핏","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC9fnzeacCLJRjx7pJJjyUPA","Shattered Glass","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCttB5CXMadukUg0_e7q13Bw","Great Measures","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,4,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCz67j2koC3urUkQirbvueCA","Let's Try This Again | Hosted By B. Simone","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,5,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC7DkqGRS9X75ZlTtCxi4V2w","MyDarkestDaysVEVO","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC1oFAMbbPof-wF1kAqUFE1Q","prettypurplegirl","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCx8lbWmIU35_zYtcXclFYzg","Gary Apsley","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,2,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCdrSjQ5ztEGin2BTlisfJ3w","SuspectSky","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCSRAuXfp7JdIlcVN7Eqctyg","Luke Holland Drums","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCYl26x0VPlKjDaELkn0SG6w","Danny Z","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,2,2.0000,0.01,0,0.00,0,0,8,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 200.0% suggests accidental clicks"
"UCRnTXhtZvunm75opddTOyPA","djgee","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCS9E7hCpXnbB-UFlLXgGC6g","RZA - Topic","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,3,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC9gyn-hPq_4jGoScGjUlrCg","Virtual Orchestration","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCTs0s3oFjPPkpPzO61yK6Pw","Rachel McKeown","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UCpdv1cqMEVDUlc3NzeNN_SQ","Jason Umbreit","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
"UC-vly6_NcK1PH7K61btghrA","Ádám Réthy","YOUTUBE_CHANNEL","Video View DRAFT","23807887103","VIDEO",1,1,1.0000,0.01,0,0.00,0,0,0,0.00,0.0015,"HIGH_CTR_ACCIDENTAL","High","CTR 100.0% suggests accidental clicks"
